category,subcategory,name,price,remark,scraped_at
主機板 MB,Intel B760 / 1700腳位(DDR5)-12~14代皆支援,華擎 B760M Steel Legend WiFi(M-ATX/LAN 2.5Gb+無線)12+1+1相.支援eDP,3490,,2026-04-19 18:37:47
主機板 MB,Intel Z790 / 1700腳位(DDR5)-12~14代皆支援,華碩 PRIME Z790-P WIFI-CSM(ATX/LAN2.5Gb+無線/註冊四年)14+1相電源 *尾盤,6090,,2026-04-19 18:37:47
主機板 MB,Intel Z790 / 1700腳位(DDR5)-12~14代皆支援,華碩 PRIME Z790-A WIFI-CSM(ATX/Intel 2.5Gb+無線/註冊四年)16+1相電源,6490,,2026-04-19 18:37:47
主機板 MB,Intel Z790 / 1700腳位(DDR5)-12~14代皆支援,微星 PRO Z790-P WIFI(ATX/Intel 2.5Gb+無線/註冊四年)14+1+1相電源,5290,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),華碩 PRIME H810M-K-CSM(M-ATX/LAN 1Gb/註四年/2DIMM)6+1+1+1相供電,2990,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),華碩 PRIME H810M-E-CSM(M-ATX/LAN 1Gb/註四年/2DIMM)6+1+1+1相供電,3190,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),技嘉 H810M K GEN5(M-ATX/LAN 1Gb/註四年/2DIMM)3+1+2 相供電,2990,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),技嘉 H810M H(M-ATX/LAN 1Gb/註四年/2DIMM)4+1+2 相供電,3190,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),微星 PRO H810M-E(M-ATX/LAN 2.5Gb/註四年/2DIMM)4+1+1+1相供電,2790,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),微星 PRO H810M-B(M-ATX/LAN 2.5Gb/註四年/2DIMM)6+1+1+1相供電,3490,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),微星 PRO H810M-B WIFI6E(M-ATX/LAN 2.5Gb+無線/註四年/2DIMM)6+1+1+1相供電,3690,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),華擎 H810M-H(M-ATX/LAN 1Gb/註四年/2DIMM)6+1+1+1+1 相供電,2290,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),華擎 H810M-X(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+1+1+1 相供電,2690,,2026-04-19 18:37:47
主機板 MB,Intel H810 / 1851腳位(DDR5),華擎 H810M-X WIFI(M-ATX/LAN2.5Gb+無線/註四年/2DIMM)6+1+1+1+1 相供電,2990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 ROG STRIX B860-I GAMING WIFI(Mini-ITX/Intel 2.5Gb+Wi-Fi 7/註五年)10+1+2+1相,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 ROG STRIX B860-I GAMING WIFI(Mini-ITX/Intel 2.5Gb+Wi-Fi 7)10+1+2+1相,5990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 B860M-E-CSM(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+1+1相,3490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 B860M-E-CSM(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+1+1相,3190,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 B860M AYW GAMING WIFI(M-ATX/LAN2.5Gb+無線/註五年/2DIMM)獨家.6+1+1+1相,3990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 PRIME B860M-K-CSM(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+1+1相,3990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 PRIME B860M-K-CSM(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+1+1相,3690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 PRIME B860M-A-CSM(M-ATX/LAN2.5Gb/註四年)7+1+1+1相,4690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 PRIME B860M-A-CSM(M-ATX/LAN2.5Gb/註四年)7+1+1+1相,4290,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 PRIME B860M-A WIFI-CSM(M-ATX/LAN2.5Gb+無線/註四年)7+1+1+1相,5190,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 PRIME B860M-A WIFI-CSM(M-ATX/LAN2.5Gb+無線/註四年)7+1+1+1相,4690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 TUF GAMING B860M-PLUS WIFI(M-ATX/LAN2.5Gb+Wi-Fi 7/註五年)12+1+2+1相,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 TUF GAMING B860M-PLUS WIFI(M-ATX/LAN2.5Gb+Wi-Fi 7)12+1+2+1相,5990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 TUF GAMING B860-PLUS WIFI(ATX/LAN2.5Gb+Wi-Fi 7/註五年)12+1+2+1相,6790,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 TUF GAMING B860-PLUS WIFI(ATX/LAN2.5Gb+Wi-Fi 7)12+1+2+1相,6290,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 ROG STRIX B860-G GAMING WIFI(M-ATX/Intel 2.5Gb+Wi-Fi 7/註五年)14+1+2+1相,7490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 ROG STRIX B860-G GAMING WIFI(M-ATX/Intel 2.5Gb+Wi-Fi 7)14+1+2+1相,6990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 ROG STRIX B860-A GAMING WIFI(ATX/Intel 2.5Gb+Wi-Fi 7/註五年)14+1+2+1相,7690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U] 華碩 ROG STRIX B860-A GAMING WIFI(ATX/Intel 2.5Gb+Wi-Fi 7)14+1+2+1相,7190,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 ROG STRIX B860-A GAMING WIFI S(吹雪)(ATX/Intel 2.5Gb+Wi-Fi 7)14+1+2+1相,7690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),[任搭U]華碩 ROG STRIX B860-A GAMING WIFI S(吹雪)(Intel 2.5Gb+Wi-Fi 7)14+1+2+1相,6990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華碩 ROG STRIX B860-F GAMING WIFI(ATX/Intel 2.5Gb+Wi-Fi 7/註五年)16+1+2+1相,8090,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M H(M-ATX/LAN2.5Gb/註四年/2DIMM)4+1+2相,3490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M D2H(M-ATX/LAN2.5Gb/註四年/2DIMM)6+1+2相,3990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M GAMING WIFI6(M-ATX/LAN2.5G+無線/註五年)8+1+2相,4690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M DS3H WIFI6E(M-ATX/LAN2.5G+無線/註四年)5+1+2相,5290,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M GAMING X WIFI6E(M-ATX/LAN2.5G+無線/註五年)8+1+2相,5590,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M AORUS ELITE WIFI6E(M-ATX/LAN2.5G+無線/註五年)12+1+2相*獨家,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M AORUS ELITE WIFI6E+RTX5070 EAGLE OC(黑)+C201 全景(黑)-優惠到5/31,30490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M AORUS ELITE WIFI6E ICE(冰魄白)(M-ATX/LAN2.5G+無線)12+1+2相*獨家,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860M AORUS ELITE WIFI6E ICE+RTX5070 EAGLE OC(白)+C201 全景(白)-優惠到5/31,30990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860 EAGLE WIFI6E(ATX/LAN2.5G+無線/註四年)12+1+2相,5990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860 GAMING X WIFI6E(ATX/LAN2.5G+無線/註五年)12+1+2相,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),技嘉 B860 AORUS ELITE WIFI7 ICE(ATX/LAN2.5G+Wi-Fi 7/註五年)12+1+2相,7490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 MPG B860I EDGE TI WIFI(Mini-ITX/Intel 5G+Wi-Fi 7/註五年)8+1+1+1相,5990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860M-E(M-ATX/LAN 5G/註四年/2DIMM)6+1+1+1相供電,3490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860M-X(M-ATX/LAN 5G/註四年/2DIMM)8+2+1相.獨家,3790,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860M-B(M-ATX/LAN 5G/註四年/2DIMM)6+1+1+1相 *尾盤,3690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860M-B WIFI(M-ATX/LAN 5G/註四年/2DIMM)6+1+1+1相,4290,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 B860M GAMING WIFI(M-ATX/LAN 2.5G+Wi-Fi 7/註五年)8+1+1+1相,4590,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 B860M GAMING PLUS WIFI(M-ATX/Intel 5G+Wi-Fi 7/註五年)12+1+1+1相,5690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 MAG B860M MORTAR WIFI(M-ATX/Intel 5G+Wi-Fi 7/註五年)12+1+1+1相,6490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860-P(ATX/LAN 5G/註冊四年保)12+1+1+1相電源設計,4890,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 PRO B860-P WIFI(ATX/LAN 5G/註冊四年保)12+1+1+1相電源設計,5390,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 B860 GAMING PLUS WIFI(ATX/Intel 5G+Wi-Fi 7/註五年)12+1+1+1相,6390,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),微星 MAG B860 TOMAHAWK WIFI(ATX/Intel 5G+Wi-Fi 7/註五年)12+1+1+1相,6890,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860I WiFi(Mini-ITX/LAN2.5G+無線/註五年)8+1+1相供電,4990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M-H2(M-ATX/LAN 1G/註四年/2DIMM)5+1+1+1+1 相供電,2990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M Rock WiFi(M-ATX/LAN2.5G+無線/註五年/2DIMM)5+1+1+1+1 相供電,4190,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M LiveMixer WiFi(M-ATX/LAN2.5G+無線/註五年)10+1+1+1相,4690,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M-X WiFi(M-ATX/LAN2.5G+無線/註五年/2DIMM)7+1+1+1+1 相供電,4990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)10+1+1+1+1 相供電,4190,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M Pro RS WiFi(M-ATX/LAN2.5G+無線/註五年)10+1+1+1+1 相供電,5990,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860M Steel Legend WiFi(M-ATX/LAN2.5G+無線/註五年)12+1+1+1相,5490,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860 Rock WiFi 7(ATX/LAN2.5G+Wi-Fi7/註五年)8+1+1+1+1 相供電,4390,,2026-04-19 18:37:47
主機板 MB,Intel B860 / 1851腳位(DDR5),華擎 B860 Steel Legend WiFi(ATX/LAN2.5G+無線/註五年)14+1+1+1相,8290,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 Z890 MAX GAMING WIFI7(ATX/LAN2.5Gb+Wi-Fi 7/註冊五年)12+1+2+1相電源,7490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),[任搭U] 華碩 Z890 MAX GAMING WIFI7(ATX/LAN2.5Gb+Wi-Fi 7)12+1+2+1相電源,6490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 PRIME Z890-P WIFI-CSM(ATX/LAN2.5Gb+Wi-Fi 7/註冊四年)14+1+2相電源,8490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),[任搭U] 華碩 PRIME Z890-P WIFI-CSM(ATX/LAN2.5Gb+Wi-Fi 7)14+1+2相電源,6590,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 Z890 AYW GAMING WIFI W(ATX/LAN 2.5Gb+無線/註五年/白色)12+1+2相.獨家,9990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 TUF GAMING Z890-PRO WIFI(ATX/Intel 2.5Gb+Wi-Fi 7/註五年/銀白版)16+1+2相,10990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),[任搭U] 華碩 TUF GAMING Z890-PRO WIFI(ATX/Intel 2.5Gb+Wi-Fi 7銀白版)16+1+2相,9590,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG STRIX Z890-A GAMING WIFI(ATX/Intel 2.5Gb+Wi-Fi 7/銀白版)16+1+2相,12990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG STRIX Z890-F GAMING WIFI(ATX/Intel 2.5Gb+Wi-Fi 7)16+1+2相,14990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG STRIX Z890-E GAMING WIFI(ATX/LAN 5Gb+Wi-Fi 7/註五年)18+1+2相,16490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ProArt Z890-CREATOR WIFI(ATX/Marvell10G+Intel 2.5G+Wi-Fi 7)16+1+2相,14990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG MAXIMUS Z890 APEX(ATX/LAN 5Gb+Wi-Fi 7/註五年/白色)22+1+2相,18990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG MAXIMUS Z890 HERO(ATX/LAN 5Gb+Intel 2.5G+Wi-Fi 7)22+1+2+2相,20990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG MAXIMUS Z890 HERO BTF(ATX/LAN 5Gb+I 2.5G+Wi-Fi 7/背插)22+1+2+2相,20990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華碩 ROG MAXIMUS Z890 EXTREME(E-ATX/Marvell10G+I 2.5G+Wi-Fi 7)24+2+2相,34990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890I AORUS ULTRA(Mini-ITX/LAN 2.5G+Wi-Fi 7+註冊五年)8+1+2相,11990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890M GAMING X(M-ATX/LAN2.5Gb/註冊五年)8+1+2相,6990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 UD WIFI6E(ATX/LAN2.5Gb+無線/註冊四年)14+1+2相,6990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 EAGLE WIFI7(ATX/LAN2.5Gb+Wi-Fi 7/註冊四年)14+1+2相電源,7990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),[馬上賺] 技嘉 Z890 EAGLE WIFI7 + Intel Core Ultra 5 245K (活動到4/30),13990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),[馬上賺] 技嘉 Z890 EAGLE WIFI7 + Intel Core Ultra 7 265K (活動到4/30),16990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 EAGLE WIFI7 PLUS(ATX/LAN2.5Gb+Wi-Fi 7/註冊四年)14+1+2相電源,8290,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 GAMING X WIFI7(ATX/LAN2.5Gb+Wi-Fi 7/註冊五年)16+1+2相電源,9290,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS ELITE WIFI7(ATX/LAN2.5Gb+Wi-Fi 7/註冊五年)16+1+2相電源,9990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS ELITE WIFI7 ICE 冰魄白(ATX/LAN2.5Gb+Wi-Fi 7)16+1+2相-獨家,9490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS ELITE DUO X(ATX/LAN 5Gb+Wi-Fi 7/註五年/2DIMM)16+1+2相.XMP Booster,11490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AERO G(ATX/2*Intel 2.5Gb+Wi-Fi 7/註冊五年)16+1+2相電源,12990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS PRO ICE 冰魄白(ATX/LAN 5Gb+Wi-Fi 7/註五年)16+1+2相電源,12990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS MASTER(ATX/Marvell 10Gb+Wi-Fi 7/註五年)18+1+2相電源,17990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AI TOP(E-ATX/2*Marvell 10Gb+Wi-Fi 7/註五年)16+1+2相,20990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),技嘉 Z890 AORUS XTREME AI TOP(E-ATX/2*Marvell 10Gb+Wi-Fi 7)22+1+2相,34990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星玩具總動員-大全配(Z890主機板/5070顯卡/850W電源/360水冷/主題機殼),44990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MPG Z890I EDGE TI WIFI(Mini-ITX/Killer 5Gb+Wi-Fi 7/註冊五年)10+1+1+1相電源,10990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 PRO Z890-S WIFI(ATX/LAN 2.5Gb+Wi-Fi 7/註冊四年)12+1+1+1相,6990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 PRO Z890-S WIFI WHITE(ATX/LAN 2.5Gb+Wi-Fi 7/雪白版)12+1+1+1相,6990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 PRO Z890-S WIFI PZ 背插(ATX/LAN 2.5Gb+Wi-Fi 7/銀)12+1+1+1相,7590,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 PRO Z890-P WIFI(ATX/LAN 5Gb+Wi-Fi 7/註冊四年)14+1+1+1相電源,7990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 PRO Z890-A WIFI(ATX/LAN 5Gb+Wi-Fi 7/註冊四年)16+1+1+1相電源,8490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 Z890 GAMING PLUS WIFI(ATX/Killer 5Gb+Wi-Fi 7/註冊五年)14+1+1+1相,8990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MAG Z890 TOMAHAWK WIFI(ATX/Killer 5Gb+Wi-Fi 7)16+1+1+1相*獨家,9990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MPG Z890 EDGE TI WIFI(ATX/Killer 5Gb+Wi-Fi 7/註冊五年)16+1+1+1相電源,12490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MPG Z890 CARBON WIFI(ATX/Killer5Gb+Intel2.5Gb+Wi-Fi 7/註五年)20+1+1+1相,14690,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MEG Z890 UNIFY-X(ATX/Killer5Gb+Wi-Fi 7/註五年)20+2+1+1相,17690,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MEG Z890 ACE(ATX/Marvell 10Gb+Wi-Fi 7/註五年)24+2+1+1相,18990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),微星 MEG Z890 GODLIKE(E-ATX/Marvell 10Gb+Killer 5Gb+Wi-Fi 7/註冊五年),34900,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890I Nova WiFi(Mini-ITX/LAN 5Gb+Wi-Fi 7/註五年)12+1+1+1+1 相,11890,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890M Riptide WiFi(M-ATX/Killer 2.5G+無線/註五年)16+1+1相,7990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Pro-A WiFi(ATX/LAN 2.5Gb+無線/註冊五年保)16+1+1相電源,5990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Pro RS WiFi(ATX/LAN 2.5Gb+無線/註冊五年保)16+1+1相電源,6290,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Pro RS WiFi White(ATX/LAN 2.5Gb+無線/註五年/銀白版)16+1+1相,6490,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Steel Legend WiFi(ATX/LAN2.5Gb+Wi-Fi 7/註五年)18+1+1相電源,6990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Nova WiFi(ATX/LAN 5Gb+Killer 2.5Gb+Wi-Fi 7/註五年)20+1+2相,12990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Taichi Lite(ATX/LAN 5Gb+Dragon 2.5Gb+Wi-Fi 7/註五年)20+1+2相,13990,,2026-04-19 18:37:47
主機板 MB,Intel Z890 / 1851腳位(DDR5),華擎 Z890 Taichi(ATX/LAN 5Gb+Dragon 2.5Gb+Wi-Fi 7/註五年)20+1+2相,14990,,2026-04-19 18:37:47
主機板 MB,Intel H81 / 1150腳位(DDR3),華碩 H81M-K(M-ATX/1A1D/U3/LAN 1Gb/註四年D-SUB+DVI輸出),2490,,2026-04-19 18:37:47
主機板 MB,Intel H110 & H310 / 1151腳位(DDR4),華碩 H110M-K【單片盒裝】(M-ATX/1A1D/U3/LAN 1Gb/全固/註四年/D-SUB+DVI輸出),2790,,2026-04-19 18:37:47
主機板 MB,Intel H110 & H310 / 1151腳位(DDR4),華碩 PRIME H310M-K(M-ATX/1A1D/LAN 1Gb/註四年D-SUB+DVI輸出),2790,,2026-04-19 18:37:47
主機板 MB,Intel H510 / 1200 腳位(DDR4),華碩 PRIME H510M-K(M-ATX/1A1H/Intel 1Gb/註四年/D-SUB+HDMI輸出),2790,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),華碩 PRIME A520M-K/CSM(M-ATX/1A1H/LAN 1Gb/註四年/D-SUB+HDMI輸出),1990,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),技嘉 A520M K V2(M-ATX/1A1H/LAN 1Gb/註四年/2DIMM/D-SUB+HDMI輸出)6+1相數位供電,1990,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),技嘉 A520M H ARGB(M-ATX/LAN 1Gb/註四年/2DIMM/HDMI+Display輸出)6+1相數位供電,1990,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),微星 A520M-A PRO(M-ATX/1D1H/LAN 1Gb/註四年/2DIMM/DVI+HDMI輸出)6相供電,2090,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),華擎 A520M-ITX/ac(mini-ITX/1H1P/LAN 1Gb/ac+BT/註四年/HDMI+Display輸出)8數位電源,3390,,2026-04-19 18:37:47
主機板 MB,AMD A520 / AM4腳位(DDR4),華擎 A520M-HVS(M-ATX/1A1H/Realtek LAN/註四年/D-SUB+HDMI輸出)6相供電,1890,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),華碩 PRIME B550M-K ARGB-CSM(M-ATX/LAN 1Gb/2DIMM/註四年)4+2相供電,2590,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),華碩 PRIME B550M-K/CSM(M-ATX/LAN 1Gb/註四年/4DIMM)4+2相供電,2790,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),華碩 PRIME B550M-A AC(M-ATX/LAN 1Gb+無線/註四年)8相供電,2890,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),華碩 TUF GAMING B550M-PLUS(M-ATX/1H1P/LAN 2.5G/註冊五年保)8+2相,3090,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),華碩 TUF GAMING B550M-PLUS WIFI II(M-ATX/R 2.5G+Wi-Fi 6/註五年)8+2相,3490,,2026-04-19 18:37:47
主機板 MB,AMD B550 / AM4腳位(DDR4),技嘉 B550M H ARGB(M-ATX/LAN 1Gb/註四年/2dimm)4+2相供電,2490,,2026-04-19 18:37:47
